STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2020/10/11,9.2,N
luca.nkrtov1@student.com,teacher@test.com,Art,2020/10/11,9.8,N
daniele.ronchiato@student.com,teacher@test.com,Art,2020/10/11,9.6,N
davide.petronio@student.com,teacher@test.com,Art,2020/10/11,6.1,N
massimo.driol@student.com,teacher@test.com,Art,2020/10/11,6.2,N
guglielmo.falanga@student.com,teacher@test.com,Art,2020/10/11,6.7,N
lorenzo.gustin@student.com,teacher@test.com,Art,2020/10/11,7.6,N
fabio.tence@student.com,teacher@test.com,Art,2020/10/11,5.1,N
giulio.gallizia@student.com,teacher@test.com,Art,2020/10/11,3.7,N
diego.falanga@student.com,teacher@test.com,Art,2020/10/11,3.8,N
