STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2020/10/09,9.1,S
fabiana.gallizia@student.com,teacher@test.com,IT,2020/10/09,8.6,S
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2020/10/09,7.6,S
lorenzo.komauli@student.com,teacher@test.com,IT,2020/10/09,7.4,S
graziella.peric@student.com,teacher@test.com,IT,2020/10/09,7.2,S
fabio.degrassi1@student.com,teacher@test.com,IT,2020/10/09,6.4,S
giulio.petronio@student.com,teacher@test.com,IT,2020/10/09,6.2,S
elisa.franzoni@student.com,teacher@test.com,IT,2020/10/09,5.0,S
gabbriello.tence@student.com,teacher@test.com,IT,2020/10/09,4.6,S
pippo.komauli@student.com,teacher@test.com,IT,2020/10/09,3.6,S
