STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov1@student.com,teacher@test.com,IT,2021/06/02,8.2,S
michela.petronio@student.com,teacher@test.com,IT,2021/06/02,8.8,S
maurizio.nkrtov@student.com,teacher@test.com,IT,2021/06/02,6.2,S
guglielmo.gustin@student.com,teacher@test.com,IT,2021/06/02,7.8,S
fabiana.franzoni@student.com,teacher@test.com,IT,2021/06/02,6.6,S
lorenzo.dissegna@student.com,teacher@test.com,IT,2021/06/02,6.8,S
elisa.bianchi@student.com,teacher@test.com,IT,2021/06/02,6.7,S
zambio.bravin@student.com,teacher@test.com,IT,2021/06/02,4.0,S
luca.nkrtov@student.com,teacher@test.com,IT,2021/06/02,4.5,S
andrea.komauli@student.com,teacher@test.com,IT,2021/06/02,4.7,S
