STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2020/12/16,9.8,N
fabiana.gallizia@student.com,teacher@test.com,IT,2020/12/16,9.5,N
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2020/12/16,6.2,N
lorenzo.komauli@student.com,teacher@test.com,IT,2020/12/16,7.1,N
graziella.peric@student.com,teacher@test.com,IT,2020/12/16,6.6,N
fabio.degrassi1@student.com,teacher@test.com,IT,2020/12/16,6.0,N
giulio.petronio@student.com,teacher@test.com,IT,2020/12/16,4.2,N
elisa.franzoni@student.com,teacher@test.com,IT,2020/12/16,5.7,N
gabbriello.tence@student.com,teacher@test.com,IT,2020/12/16,3.8,N
pippo.komauli@student.com,teacher@test.com,IT,2020/12/16,4.9,N
