STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2021/05/11,9.8,S
fabio.rossi@student.com,teacher@test.com,Art,2021/05/11,8.9,S
serena.panozzo@student.com,teacher@test.com,Art,2021/05/11,9.2,S
gabbriello.cesari@student.com,teacher@test.com,Art,2021/05/11,6.6,S
maurizio.falanga@student.com,teacher@test.com,Art,2021/05/11,7.1,S
fabio.degrassi@student.com,teacher@test.com,Art,2021/05/11,6.5,S
daniele.petronio@student.com,teacher@test.com,Art,2021/05/11,6.1,S
mario.pacco@student.com,teacher@test.com,Art,2021/05/11,5.4,S
fabio.nkrtov@student.com,teacher@test.com,Art,2021/05/11,5.7,S
elisa.gallizia@student.com,teacher@test.com,Art,2021/05/11,5.5,S
