STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2020/12/10,9.5,N
daniele.verdi@student.com,teacher@test.com,Math,2020/12/10,9.0,N
zambio.nkrtov@student.com,teacher@test.com,Math,2020/12/10,9.3,N
luisa.peric@student.com,teacher@test.com,Math,2020/12/10,7.8,N
gino.novelli@student.com,teacher@test.com,Math,2020/12/10,6.1,N
guglielmo.bravin@student.com,teacher@test.com,Math,2020/12/10,7.3,N
fabio.bianchi@student.com,teacher@test.com,Math,2020/12/10,7.8,N
elisa.vida@student.com,teacher@test.com,Math,2020/12/10,6.6,N
veronica.peric@student.com,teacher@test.com,Math,2020/12/10,3.8,N
michela.novelli@student.com,teacher@test.com,Math,2020/12/10,6.5,N
