STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2021/03/28,8.3,N
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/28,9.8,N
graziella.peric@student.com,teacher@test.com,Math,2021/03/28,9.8,N
fabio.degrassi1@student.com,teacher@test.com,Math,2021/03/28,6.8,N
elisa.franzoni@student.com,teacher@test.com,Math,2021/03/28,7.0,N
giulio.rossi@student.com,teacher@test.com,Math,2021/03/28,6.6,N
fabiana.gallizia@student.com,teacher@test.com,Math,2021/03/28,6.3,N
pippo.komauli@student.com,teacher@test.com,Math,2021/03/28,6.4,N
lorenzo.komauli@student.com,teacher@test.com,Math,2021/03/28,4.5,N
gabbriello.tence@student.com,teacher@test.com,Math,2021/03/28,3.8,N
