STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2021/01/26,8.9,N
fabio.rossi@student.com,teacher@test.com,Art,2021/01/26,8.0,N
serena.panozzo@student.com,teacher@test.com,Art,2021/01/26,9.0,N
gabbriello.cesari@student.com,teacher@test.com,Art,2021/01/26,7.9,N
maurizio.falanga@student.com,teacher@test.com,Art,2021/01/26,7.7,N
fabio.degrassi@student.com,teacher@test.com,Art,2021/01/26,6.9,N
daniele.petronio@student.com,teacher@test.com,Art,2021/01/26,7.1,N
mario.pacco@student.com,teacher@test.com,Art,2021/01/26,6.2,N
fabio.nkrtov@student.com,teacher@test.com,Art,2021/01/26,5.4,N
elisa.gallizia@student.com,teacher@test.com,Art,2021/01/26,4.3,N
