STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2021/03/12,9.6,N
ludovico.driol@student.com,teacher@test.com,Math,2021/03/12,8.2,N
michela.furlan@student.com,teacher@test.com,Math,2021/03/12,8.2,N
diego.vida@student.com,teacher@test.com,Math,2021/03/12,6.0,N
maurizio.nkrtov1@student.com,teacher@test.com,Math,2021/03/12,7.4,N
davide.baruzza@student.com,teacher@test.com,Math,2021/03/12,6.5,N
andrea.peric@student.com,teacher@test.com,Math,2021/03/12,7.2,N
sofia.dissegna@student.com,teacher@test.com,Math,2021/03/12,6.7,N
riccardo.dalvador@student.com,teacher@test.com,Math,2021/03/12,4.8,N
andrea.furlan@student.com,teacher@test.com,Math,2021/03/12,4.1,N
