STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2021/03/06,10.0,N
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/06,9.3,N
graziella.peric@student.com,teacher@test.com,Math,2021/03/06,8.9,N
fabio.degrassi1@student.com,teacher@test.com,Math,2021/03/06,6.0,N
elisa.franzoni@student.com,teacher@test.com,Math,2021/03/06,6.5,N
giulio.rossi@student.com,teacher@test.com,Math,2021/03/06,7.6,N
fabiana.gallizia@student.com,teacher@test.com,Math,2021/03/06,6.7,N
pippo.komauli@student.com,teacher@test.com,Math,2021/03/06,7.2,N
lorenzo.komauli@student.com,teacher@test.com,Math,2021/03/06,6.1,N
gabbriello.tence@student.com,teacher@test.com,Math,2021/03/06,4.0,N
