STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2021/01/06,9.1,S
luca.nkrtov1@student.com,teacher@test.com,Art,2021/01/06,8.8,S
daniele.ronchiato@student.com,teacher@test.com,Art,2021/01/06,9.6,S
davide.petronio@student.com,teacher@test.com,Art,2021/01/06,6.2,S
massimo.driol@student.com,teacher@test.com,Art,2021/01/06,7.2,S
guglielmo.falanga@student.com,teacher@test.com,Art,2021/01/06,6.4,S
lorenzo.gustin@student.com,teacher@test.com,Art,2021/01/06,7.3,S
fabio.tence@student.com,teacher@test.com,Art,2021/01/06,5.9,S
giulio.gallizia@student.com,teacher@test.com,Art,2021/01/06,3.8,S
diego.falanga@student.com,teacher@test.com,Art,2021/01/06,3.7,S
