STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2021/05/14,9.6,N
fabio.bianchi@student.com,teacher@test.com,IT,2021/05/14,8.8,N
daniele.verdi@student.com,teacher@test.com,IT,2021/05/14,6.9,N
veronica.peric@student.com,teacher@test.com,IT,2021/05/14,7.5,N
zambio.nkrtov@student.com,teacher@test.com,IT,2021/05/14,6.6,N
luisa.peric@student.com,teacher@test.com,IT,2021/05/14,6.0,N
luca.dieselgaypeck@student.com,teacher@test.com,IT,2021/05/14,3.9,N
gino.novelli@student.com,teacher@test.com,IT,2021/05/14,6.4,N
michela.novelli@student.com,teacher@test.com,IT,2021/05/14,6.7,N
elisa.vida@student.com,teacher@test.com,IT,2021/05/14,4.0,N
