STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
massimo.driol@student.com,teacher@test.com,Math,2020/11/03,8.1,S
silvia.komauli@student.com,teacher@test.com,Math,2020/11/03,9.4,S
giulio.gallizia@student.com,teacher@test.com,Math,2020/11/03,8.6,S
lorenzo.gustin@student.com,teacher@test.com,Math,2020/11/03,6.5,S
fabio.tence@student.com,teacher@test.com,Math,2020/11/03,7.6,S
davide.petronio@student.com,teacher@test.com,Math,2020/11/03,7.3,S
guglielmo.falanga@student.com,teacher@test.com,Math,2020/11/03,7.7,S
diego.falanga@student.com,teacher@test.com,Math,2020/11/03,6.9,S
daniele.ronchiato@student.com,teacher@test.com,Math,2020/11/03,6.1,S
luca.nkrtov1@student.com,teacher@test.com,Math,2020/11/03,4.8,S
